ARGUMENT	Nc	ARGUMENT
perçants	Ga	PERCER
ta	Ds	TON
muette	Ag	MUET
Harangue	Nc	HARANGUE
.	Fs	.
À	Vvc	À
mon	Ds	MON
secours	Nc	SECOURS
,	Fw	,
honneur	Nc	HONNEUR
!	Fs	!
À	Vvc	À
mon	Ds	MON
secours	Nc	SECOURS
pitié	Nc	PITIÉ
!	Fs	!
Venez	Vvc	VENIR
du	S+Da	DE+LE
Ciel	Vvc	Ciel
ici	Rg	ICI
combattre	Vvn	COMBATTRE
l'	Da	LE
amitié	Nc	AMITIÉ
,	Fw	,
Prêtez	Vvc	Prêtez
votre	Ds	VOTRE
assistance	Nc	ASSISTANCE
à	S	À
ceux	Pd	CELUI
qui	Pr	QUI
vous	Pp	VOUS
réclament	Vvc	RÉCLAMER
,	Fw	,
Secondez	Vvc	SECONDER
aujourd'hui	Rg	AUJOURD'HUI
les	Da	LE
désirs	Nc	DÉSIR
qui	Pr	QUI
m'	Pp	JE
enflamment	Vvc	ENFLAMMER
,	Fw	,
Et	Vvc	Et
venez	Vvc	VENIR
triompher	Vvn	TRIOMPHER
d'	S	DE
un	Dn	UN
monstre	Nc	MONSTRE
de	S	DE
l'	Da	LE
enfer	Nc	ENFER
Puisque	Vvc	Puisque
mon	Ds	MON
souverain	Nc	SOUVERAIN
n'	Rp	NE
en	Pp	EN
veut	Vvc	VOULOIR
pas	Rg	PAS
triompher	Vvn	TRIOMPHER
,	Fw	,
Répandez	Vvc	Répandez
dans	S	DANS
son	Ds	SON
coeur	Nc	CUR
.	Fs	.
Vous	Pp	VOUS
perdez	Vvc	PERDRE
temps	Nc	TEMPS
,	Fw	,
Madame	Nc	MADAME
,	Fw	,
Ni	Vvc	Ni
vous	Pp	VOUS
ni	Cc	NI
la	Da	LE
pitié	Nc	PITIÉ
n'	Rp	NE
ont	Vuc	AVOIR
pu	Ge	POUVOIR
toucher	Vvn	TOUCHER
mon	Ds	MON
âme	Nc	ÂME
,	Fw	,
Et	Vvc	Et
demeurant	Ga	DEMEURER
toujours	Rg	TOUJOURS
ferme	Vvc	FERMER
dedans	Rg	DEDANS
ce	Dd	CE
point	Nc	POINT
Ni	Vvc	Ni
la	Da	LE
pitié	Nc	PITIÉ
ni	Cc	NI
vous	Pp	VOUS
ne	Rp	NE
la	Pp	IL
toucherez	Vvc	TOUCHER
point	Rg	POINT
,	Fw	,
Je	Vvc	Je
vous	Pp	VOUS
l'	Pp	IL
ai	Vuc	AVOIR
déjà	Rg	DÉJÀ
dit	Ge	DIRE
,	Fw	,
je	Pp	JE
vous	Pp	VOUS
le	Pp	IL
dis	Vvc	DIRE
encore	Rg	ENCORE
,	Fw	,
Je	Vvc	Je
ne	Rp	NE
perdrai	Vvc	PERDRE
jamais	Rg	JAMAIS
un	Dn	UN
ami	Nc	AMI
que	Pr	QUE
j'	Pp	JE
adore	Vvc	ADORER
,	Fw	,
Tous	Nc	TOUX
vos	Ds	VOTRE
pleurs	Nc	PLEUR
et	Cc	ET
vos	Ds	VOTRE
cris	Nc	CRI
vous	Pp	VOUS
seront	Vuc	ÊTRE
superflus	Ag	SUPERFLU
.	Fs	.
Adieu	Nc	ADIEU
,	Fw	,
retirez	Vvc	RETIRER
-vous	Nc	-vous
et	Cc	ET
ne	Rp	NE
m'	Pp	JE
en	Pp	EN
parlez	Vvc	PARLER
plus	Rg	PLUS
.	Fs	.
Il	Pp	IL
la	Pp	IL
pousse	Vvc	POUSSER
rudement	Rg	RUDEMENT
.	Fs	.
Que	Cs	QUE
je	Pp	JE
n'	Rp	NE
en	Pp	EN
parle	Vvc	PARLER
plus	Rg	PLUS
,	Fw	,
et	Cc	ET
que	Cs	QUE
je	Pp	JE
me	Pp	JE
retire	Vvc	RETIRER
?	Fs	?
Est	Vuc	ÊTRE
-ce	Vvc	-ce
ainsi	Rg	AINSI
que	Cs	QUE
tu	Pp	TU
tiens	Vvc	TENIR
les	Da	LE
Rênes	Nc	Rênes
de	S	DE
l'	Da	LE
Empire	Nc	EMPIRE
?	Fs	?
Est	Vuc	ÊTRE
-ce	Vvc	-ce
ainsi	Rg	AINSI
que	Cs	QUE
tu	Pp	TU
fais	Vvc	FAIRE
les	Da	LE
actions	Nc	ACTION
d'	S	DE
un	Dn	UN
Roi	Nc	ROI
?	Fs	?
Sont	Vuc	ÊTRE
-ce	Vvc	-ce
là	Rg	LÀ
les	Da	LE
vertus	Nc	VERTU
que	Pr	QUE
l'	Pp	IL
on	Pp	ON
adore	Vvc	ADORER
en	S	EN
toi	Pp	TU
,	Fw	,
Et	Vvc	Et
lorsque	Cs	LORSQUE
je	Pp	JE
t'	Pp	TU
implore	Vvc	IMPLORER
,	Fw	,
oses	Nc	OSE
-tu	Vvc	-tu
bien	Rg	BIEN
me	Pp	JE
dire	Vvn	DIRE
Que	Vvc	Que
je	Pp	JE
n'	Rp	NE
en	Pp	EN
parle	Vvc	PARLER
plus	Rg	PLUS
,	Fw	,
et	Cc	ET
que	Cs	QUE
je	Pp	JE
me	Pp	JE
retire	Vvc	RETIRER
?	Fs	?
Quoi	Pt	QUE|QUOI
?	Fs	?
Les	Da	LE
Dieux	Nc	DIEU|DIEUX
t'	Pp	TU
ont	Vuc	AVOIR
-ils	Ge	-ils
mis	Ge	METTRE
le	Da	LE
Sceptre	Nc	SCEPTRE
dans	S	DANS
la	Da	LE
main	Nc	MAIN
À	Nc	À
dessein	Nc	DESSEIN
seulement	Rg	SEULEMENT
de	S	DE
te	Pp	TU
rendre	Vvn	RENDRE
inhumain	Ag	INHUMAIN
?	Fs	?
Ne	Rp	NE
t'	Pp	TU
ont	Vuc	AVOIR
-ils	Ge	-ils
accordé	Ge	ACCORDER
la	Da	LE
puissance	Nc	PUISSANCE
Royale	Ag	ROYAL
Que	Vvc	Que
pour	S	POUR
faire	Vvn	FAIRE
éclater	Vvn	ÉCLATER
une	Dn	UN
âme	Nc	ÂME
déloyale	Ag	DÉLOYAL
,	Fw	,
Et	Vvc	Et
ne	Rp	NE
t'	Pp	TU
ont	Vuc	AVOIR
-ils	Ge	-ils
rendu	Ge	RENDRE
leur	Ds	LEUR
arbitre	Nc	ARBITRE
en	S	EN
ces	Dd	CE
lieux	Nc	LIEU|LIEUX
Que	Vvc	Que
pour	S	POUR
voir	Vvn	VOIR
profaner	Vvn	PROFANER
ce	Pd	CE
qu'	Pr	QUE
ils	Pp	ILS
aiment	Vvc	AIMER
le	Da	LE
mieux	Nc	MIEUX
?	Fs	?
Par	S	PAR
eux	Pp	EUX
nous	Pp	NOUS
te	Pp	TU
voyons	Vvc	VOIR
hors	S	HORS
du	S+Da	DE+LE
commun	Nc	COMMUN
des	S+Da	DE+LE|DE+LES
hommes	Nc	HOMME
,	Fw	,
Sans	Vvc	Sans
eux	Pp	EUX
tu	Pp	TU
ne	Rp	NE
serais	Vuc	ÊTRE
que	Rg	QUE
ce	Pd	CE
que	Pr	QUE
nous	Pp	NOUS
te	Pp	TU
sommes	Vuc	ÊTRE
,	Fw	,
Ce	Vvc	Ce
sont	Vuc	ÊTRE
eux	Pp	EUX
qui	Pr	QUI
t'	Pp	TU
ont	Vuc	AVOIR
mis	Ge	METTRE
le	Da	LE
Sceptre	Nc	SCEPTRE
dans	S	DANS
la	Da	LE
main	Nc	MAIN
Ce	Ag	Ce
sont	Vuc	ÊTRE
eux	Pp	EUX
qui	Pr	QUI
pourront	Vvc	POUVOIR
te	Pp	TU
l'	Pp	IL
arracher	Vvn	ARRACHER
demain	Rg	DEMAIN
,	Fw	,
Ce	Vvc	Ce
sont	Vuc	ÊTRE
eux	Pp	EUX
qui	Pr	QUI
t'	Pp	TU
ont	Vuc	AVOIR
fait	Ge	FAIRE
adorer	Vvn	ADORER
sur	S	SUR
la	Da	LE
terre	Nc	TERRE
,	Fw	,
Qui	Vvc	Qui
t'	Pp	TU
ont	Vuc	AVOIR
fait	Ge	FAIRE
regarder	Vvn	REGARDER
comme	S	COMME
un	Dn	UN
foudre	Nc	FOUDRE
de	S	DE
guerre	Nc	GUERRE
,	Fw	,
Qui	Vvc	Qui
t'	Pp	TU
ont	Vuc	AVOIR
rendu	Ge	RENDRE
l'	Da	LE
effroi	Nc	EFFROI
de	S	DE
tous	Di	TOUT
tes	Ds	TON
ennemis	Nc	ENNEMI
,	Fw	,
Qui	Vvc	Qui
les	Pp	ILS
ont	Vuc	AVOIR
attaqués	Ge	ATTAQUER
,	Fw	,
qui	Pr	QUI
te	Pp	TU
les	Pp	ILS
ont	Vuc	AVOIR
soumis	Ge	SOUMETTRE
,	Fw	,
Et	Vvc	Et
ce	Pd	CE
sont	Vuc	ÊTRE
eux	Pp	EUX
enfin	Rg	ENFIN
,	Fw	,
qui	Pr	QUI
selon	S	SELON
mon	Ds	MON
envie	Nc	ENVIE
T'	Ag	T'
ôteront	Vvc	ÔTER
dedans	Rg	DEDANS
peu	Rg	PEU
la	Da	LE
Couronne	Nc	COURONNE
et	Cc	ET
la	Da	LE
vie	Nc	VIE
,	Fw	,
Rendront	Vvc	RENDRE
ton	Ds	TON
Diadème	Nc	Diadème
un	Dn	UN
horrible	Ag	HORRIBLE
bandeau	Nc	BANDEAU
Et	Ag	Et
feront	Vvc	FAIRE
de	S	DE
ton	Ds	TON
trône	Nc	TRÔNE
un	Dn	UN
funeste	Ag	FUNESTE
tombeau	Nc	TOMBEAU
.	Fs	.
Hé	Vvc	Hé
quoi	Pt	QUE|QUOI
,	Fw	,
femme	Nc	FEMME
!	Fs	!
Oses	Nc	OSE
-tu	Vvc	-tu
me	Pp	JE
parler	Vvn	PARLER
de	S	DE
la	Da	LE
sorte	Nc	SORTE
?	Fs	?
Va	Vvc	ALLER
,	Fw	,
va	Vvc	ALLER
,	Fw	,
garde	Nc	GARDE
d'	S	DE
aigrir	Vvn	AIGRIR
le	Da	LE
courroux	Nc	COURROUX
qui	Pr	QUI
m'	Pp	JE
emporte	Vvc	EMPORTER
,	Fw	,
Ne	Vvc	Ne
me	Pp	JE
réplique	Vvc	RÉPLIQUER
plus	Rg	PLUS
,	Fw	,
sors	Vvc	SORTIR
promptement	Rg	PROMPTEMENT
d'	S	DE
ici	Rg	ICI
,	Fw	,
Ou	Vvc	Ou
je	Pp	JE
t'	Pp	TU
apprendrai	Vvc	APPRENDRE
bien	Rg	BIEN
de	S	DE
t'	Pp	TU
échapper	Vvn	ÉCHAPPER
ainsi	Rg	AINSI
.	Fs	.
Je	Pp	JE
m'	Pp	JE
échappe	Vvc	ÉCHAPPER
,	Fw	,
il	Pp	IL
est	Vuc	ÊTRE
vrai	Ag	VRAI
,	Fw	,
mais	Cc	MAIS
pourrais	Vvc	POUVOIR
-je	Vvc	-je
moins	Rg	MOINS
faire	Vvn	FAIRE
,	Fw	,
Si	Vvc	Si
je	Pp	JE
te	Pp	TU
vois	Vvc	ALLER|VOIR
ternir	Vvn	TERNIR
ton	Ds	TON
plus	Rg	PLUS
beau	Ag	BEAU
caractère	Nc	CARACTÈRE
?	Fs	?
Et	Cc	ET
pourrais	Vvc	POUVOIR
-je	Vvc	-je
penser	Vvn	PENSER
que	Cs	QUE
tu	Pp	TU
fusses	Vuc	ÊTRE
mon	Ds	MON
Roi	Nc	ROI
,	Fw	,
Voyant	Ga	VOIR
régner	Vvn	RÉGNER
ainsi	Rg	AINSI
l'	Da	LE
injustice	Nc	INJUSTICE
chez	S	CHEZ
toi	Pp	TU
?	Fs	?
Non	Rg	NON
,	Fw	,
je	Pp	JE
ne	Rp	NE
te	Pp	TU
crois	Vvc	CROIRE|CROÎTRE
point	Rg	POINT
mon	Ds	MON
Prince	Nc	PRINCE
légitime	Ag	LÉGITIME
.	Fs	.
Philippe	Nc	Philippe
aime	Vvc	AIMER
l'	Da	LE
honneur	Nc	HONNEUR
,	Fw	,
toi	Pp	TU
tu	Pp	TU
chéris	Vvc	CHÉRIR
le	Da	LE
crime	Nc	CRIME
,	Fw	,
Et	Vvc	Et
j'	Pp	JE
ose	Vvc	OSER
encor	Nc	encor
un	Dn	UN
coup	Nc	COUP
m'	Pp	JE
obstiner	Vvn	OBSTINER
en	S	EN
ce	Dd	CE
point	Nc	POINT
,	Fw	,
Puisqu'il	Nc	Puisqu'il
est	Vuc	ÊTRE
vertueux	Ag	VERTUEUX
et	Cc	ET
que	Cs	QUE
tu	Pp	TU
ne	Rp	NE
l'	Pp	IL
es	Vuc	ÊTRE
point	Rg	POINT
Non	Vvc	Non
,	Fw	,
ce	Pd	CE
ne	Rp	NE
fut	Vuc	ÊTRE
pas	Rg	PAS
toi	Pp	TU
qui	Pr	QUI
triomphas	Vvc	TRIOMPHER
d'	S	DE
Argée	Nc	Argée
,	Fw	,
Qui	Vvc	Qui
défis	Nc	DÉFI
les	Pp	ILS
Hongrois	Vvc	HONGRER
en	S	EN
bataille	Nc	BATAILLE
rangée	Ge	RANGER
,	Fw	,
Domptas	Vvc	DOMPTER
les	Pp	ILS
Esclavons	Vvc	Esclavons
et	Cc	ET
bravas	Vvc	BRAVER
le	Da	LE
destin	Nc	DESTIN
,	Fw	,
En	Vvc	En
subjuguant	Ga	SUBJUGUER
le	Da	LE
Trace	Nc	TRACE|TRACÉ
et	Cc	ET
l'	Da	LE
Emphipolitain	Nc	Emphipolitain
.	Fs	.
Non	Rg	NON
,	Fw	,
ce	Pd	CE
ne	Rp	NE
fut	Vuc	ÊTRE
pas	Rg	PAS
toi	Pp	TU
qui	Pr	QUI
démolis	Vvc	DÉMOLIR
Méthone	Vvc	Méthone
,	Fw	,
Qui	Vvc	Qui
punis	Nc	PUNI
et	Cc	ET
chassas	Vvc	CHASSER
le	Da	LE
Tyran	Nc	TYRAN
Tisiphone	Ag	Tisiphone
,	Fw	,
Qui	Vvc	Qui
défis	Nc	DÉFI
Licoon	Nc	Licoon
pour	S	POUR
les	Da	LE
Thessaliens	Nc	THESSALIEN
,	Fw	,
Qui	Vvc	Qui
rompis	Vvc	ROMPRE
Onomarque	Nc	Onomarque
avec	S	AVEC
les	Da	LE
Phociens	Nc	Phociens
,	Fw	,
Qui	Vvc	Qui
pris	Ge	PRENDRE
d'	S	DE
assaut	Nc	ASSAUT
Calcide	Vvc	Calcide
et	Cc	ET
la	Da	LE
ville	Nc	VILLE
d'	S	DE
Hollainte	Nc	Hollainte
,	Fw	,
Par	Nc	PAR
des	S+Da	DE+LE|DE+LES
pieux	Ag	PIEUX
travaux	Nc	TRAVAIL|TRAVAUX
finis	Vvc	FINIR
la	Da	LE
guerre	Nc	GUERRE
sainte	Ag	SAINT
;	Fw	;
Qui	Vvc	Qui
se	Pp	IL
fis	Vvc	FAIRE
redouter	Vvn	REDOUTER
chez	S	CHEZ
les	Da	LE
Athéniens	Nc	Athéniens
,	Fw	,
Qui	Vvc	Qui
mis	Ge	METTRE
dedans	Rg	DEDANS
ses	Ds	SON
fers	Nc	FER|FERS
tant	Rg	TANT
de	S	DE
Béotiens	Nc	Béotiens
,	Fw	,
Et	Vvc	Et
s'	Cs	SI
en	Pp	EN
rendis	Vvc	RENDRE
le	Da	LE
maître	Nc	MAÎTRE
en	S	EN
l'	Da	LE
heureuse	Ag	HEUREUX
journée	Nc	JOURNÉE
Qu'	Vvc	Qu'
il	Pp	IL
rougit	Vvc	ROUGIR
de	S	DE
leur	Ds	LEUR
sang	Nc	SANG
les	Da	LE
champs	Nc	CHAMP|CHAMPS
de	S	DE
Chéronnée	Nc	Chéronnée
.	Fs	.
Tu	Pp	TU
ne	Rp	NE
les	Pp	ILS
vainquis	Vvc	VAINCRE
point	Rg	POINT
,	Fw	,
non	Rg	NON
,	Fw	,
ce	Pd	CE
ne	Rp	NE
fut	Vuc	ÊTRE
pas	Rg	PAS
toi	Pp	TU
.	Fs	.
Tu	Pp	TU
n'	Rp	NE
es	Vuc	ÊTRE
plus	Rg	PLUS
ce	Pd	CE
Philippe	Vvc	Philippe
,	Fw	,
et	Cc	ET
tu	Pp	TU
n'	Rp	NE
es	Vuc	ÊTRE
plus	Rg	PLUS
mon	Ds	MON
Roi	Nc	ROI
.	Fs	.
Je	Pp	JE
ne	Rp	NE
te	Pp	TU
connais	Vvc	CONNAÎTRE
point	Rg	POINT
en	S	EN
ma	Ds	MON
fureur	Nc	FUREUR
extrême	Ag	EXTRÊME
,	Fw	,
Rends	Vvc	RENDRE
-moi	Vvc	-moi
donc	Rg	DONC
la	Da	LE
justice	Nc	JUSTICE
à	S	À
cause	Nc	CAUSE
de	S	DE
toi	Pp	TU
-même	Vvc	-même
.	Fs	.
Quels	Dt	QUEL
discours	Nc	DISCOURS
insolents	Ag	INSOLENT
,	Fw	,
quelle	Dt	QUEL
témérité	Nc	TÉMÉRITÉ
!	Fs	!
Va	Vvc	ALLER
,	Fw	,
va	Vvc	ALLER
,	Fw	,
n'	Rp	NE
abusez	Vvc	ABUSER
plus	Rg	PLUS
de	S	DE
ma	Ds	MON
rare	Ag	RARE
bonté	Nc	BONTÉ
,	Fw	,
Ma	Vvc	Ma
patience	Nc	PATIENCE
est	Vuc	ÊTRE
lâche	Ag	LÂCHE
après	S	APRÈS
un	Dn	UN
tel	Ag	TEL
langage	Nc	LANGAGE
,	Fw	,
Et	Vvc	Et
ton	Ds	TON
trépas	Nc	TRÉPAS
devrait	Vvc	DEVOIR
réparer	Vvn	RÉPARER
cet	Dd	CE
outrage	Nc	OUTRAGE
.	Fs	.
Sors	Vvc	SORTIR
d'	S	DE
ici	Rg	ICI
promptement	Rg	PROMPTEMENT
.	Fs	.
Je	Pp	JE
n'	Rp	NE
en	Pp	EN
sortirai	Vvc	SORTIR
pas	Rg	PAS
.	Fs	.
Je	Pp	JE
suis	Vuc	ÊTRE
une	Dn	UN
furie	Nc	FURIE
attachée	Ge	ATTACHER
à	S	À
tes	Ds	TON
pas	Nc	PAS
.	Fs	.
Hélas	Vvc	Hélas
,	Fw	,
quelqu'un	Pi	QUELQU'UN
à	S	À
moi	Pp	JE
,	Fw	,
garde	Nc	GARDE
!	Fs	!
Rien	Pi	RIEN
ne	Rp	NE
m'	Pp	JE
étonne	Vvc	ÉTONNER
,	Fw	,
Je	Vvc	Je
crains	Vvc	CRAINDRE
ta	Ds	TON
garde	Nc	GARDE
encor	Vvc	encor
bien	Rg	BIEN
moins	Rg	MOINS
que	Cs	QUE
ta	Ds	TON
personne	Nc	PERSONNE
.	Fs	.
Évitons	Nc	Évitons
,	Fw	,
quittons	Vvc	QUITTER
-la	Vvc	-la
.	Fs	.
Tu	Pp	TU
ne	Rp	NE
peux	Vvc	POUVOIR
éviter	Vvn	ÉVITER
.	Fs	.
Empêchons	Vvc	Empêchons
le	Da	LE
courroux	Nc	COURROUX
qui	Pr	QUI
pourrait	Vvc	POUVOIR
l'	Pp	IL
emporter	Vvn	EMPORTER
.	Fs	.
Ah	I	AH
Ciel	Ag	Ciel
!	Fs	!
Que	Pt	QUE
feras	Vvc	FAIRE|FERRER
-tu	Vvn	-tu
de	S	DE
cette	Dd	CE
autre	Ag	AUTRE
Lucresse	Nc	Lucresse
?	Fs	?
Elle	Pp	IL
tire	Vvc	TIRER
un	Dn	UN
poignard	Nc	POIGNARD
,	Fw	,
ah	I	AH
Dieux	Ag	Dieux
!	Fs	!
Elle	Pp	IL
le	Pp	IL
presse	Vvc	PRESSER
,	Fw	,
Elle	Vvc	Elle
chancelle	Ge	CHANCELER
,	Fw	,
il	Pp	IL
tombe	Vvc	TOMBER
,	Fw	,
elle	Pp	IL
se	Pp	IL
frappe	Vvc	FRAPPER
aussi	Rg	AUSSI
.	Fs	.
Hélas	Vvc	Hélas
,	Fw	,
quel	Dt	QUEL
accident	Nc	ACCIDENT
,	Fw	,
juste	Ag	JUSTE
Ciel	Vvc	Ciel
,	Fw	,
qu'	Pr	QUE
est	Vuc	ÊTRE
-ce	Ge	-ce
ci	Vvc	ci
?	Fs	?
Fuyons	Vvc	FUIR
pour	S	POUR
éviter	Vvn	ÉVITER
une	Dn	UN
peine	Nc	PEINE
infinie	Ag	INFINI
,	Fw	,
Et	Vvc	Et
voyons	Vvc	VOIR
sans	S	SANS
regret	Nc	REGRET
l'	Da	LE
injustice	Nc	INJUSTICE
punie	Ge	PUNIR
.	Fs	.
ARGUMENT	Nc	ARGUMENT
DU	Vvc	DU
SECOND	Nc	SECOND
ACTE	Vvc	ACTER
.	Fs	.
CAMILLE	Np	µCAMILLE
Capitaine	Nc	CAPITAINE
Romain	Ag	ROMAIN
ayant	Ga	AVOIR
un	Dn	UN
fort	Rg	FORT
à	S	À
sa	Ds	SON
garde	Nc	GARDE
en	S	EN
l'	Da	LE
armée	Nc	ARMÉE
que	Pr	QUE
Fabie	Vvc	Fabie
commandait	Vvc	COMMANDER
pour	S	POUR
les	Da	LE
Romains	Nc	ROMAIN
contre	S	CONTRE
Hannibal	Nc	Hannibal
,	Fw	,
en	Pp	EN
sortait	Vvc	SORTIR
tous	Di	TOUT
les	Da	LE
soirs	Nc	SOIR
pour	S	POUR
aller	Vvn	ALLER
voir	Vvn	VOIR
une	Dn	UN
fille	Nc	FILLE
qu'	Pr	QUE
il	Pp	IL
aimait	Vvc	AIMER
en	S	EN
l'	Da	LE
armée	Nc	ARMÉE
des	S+Da	DE+LE|DE+LES
ennemis	Nc	ENNEMI
.	Fs	.
1.	Dt	@ord@
Son	Nc	SON
ami	Nc	AMI
lui	Pp	IL
représente	Vvc	REPRÉSENTER
le	Da	LE
tort	Nc	TORT
qu'	Pr	QUE
il	Pp	IL
se	Pp	IL
fait	Vvc	FAIRE
se	Pp	IL
mettant	Ga	METTRE
au	S+Da	À+LE
hasard	Nc	HASARD
d'	S	DE
être	Vun	ÊTRE
soupçonné	Ge	SOUPÇONNER
de	S	DE
quelque	Di	QUELQUE
intelligence	Nc	INTELLIGENCE
avec	S	AVEC
les	Da	LE
ennemis	Nc	ENNEMI
,	Fw	,
il	Pp	IL
oppose	Vvc	OPPOSER
à	S	À
ses	Ds	SON
raisons	Nc	RAISON
la	Da	LE
violence	Nc	VIOLENCE
de	S	DE
son	Ds	SON
amour	Nc	AMOUR
,	Fw	,
et	Cc	ET
croit	Vvc	CROIRE|CROÎTRE
que	Cs	QUE
sa	Ds	SON
fidélité	Nc	FIDÉLITÉ
ne	Rp	NE
peut	Vvc	POUVOIR
être	Vun	ÊTRE
soupçonnée	Ge	SOUPÇONNER
,	Fw	,
n'	Rp	NE
ayant	Ga	AVOIR
pas	Rg	PAS
dessein	Nc	DESSEIN
de	S	DE
la	Pp	IL
violer	Vvn	VIOLER
.	Fs	.
2.	Pt	@ord@
Des	Vvc	Des
gens	Nc	GENS|GENT
viennent	Vvc	VENIR
de	S	DE
la	Da	LE
part	Nc	PART
de	S	DE
Fabie	Vvc	Fabie
se	Pp	IL
saisir	Vvn	SAISIR
de	S	DE
lui	Pp	IL
,	Fw	,
son	Ds	SON
courage	Nc	COURAGE
l'	Pp	IL
oblige	Vvc	OBLIGER
de	S	DE
faire	Vvn	FAIRE
résistance	Nc	RÉSISTANCE
,	Fw	,
jusqu'	S	JUSQUE
à	S	À
ce	Pd	CE
qu'	Cs	QUE
un	Dn	UN
ordre	Nc	ORDRE
plus	Rg	PLUS
puissant	Ag	PUISSANT
le	Pp	IL
contraint	Vvc	CONTRAINDRE
de	S	DE
se	Pp	IL
rendre	Vvn	RENDRE
.	Fs	.
3.	Pt	@ord@
Fabie	Vvc	Fabie
paraît	Vvc	PARAÎTRE
qui	Pr	QUI
lui	Pp	IL
demandant	Ga	DEMANDER
son	Ds	SON
épée	Nc	ÉPÉE
le	Pp	IL
remet	Vvc	REMETTRE
ensuite	Rg	ENSUITE
entre	S	ENTRE
les	Da	LE
mains	Nc	MAIN
de	S	DE
ses	Ds	SON
gardes	Nc	GARDE|GARDES
pour	S	POUR
le	Pp	IL
punir	Vvn	PUNIR
de	S	DE
l'	Da	LE
infidélité	Nc	INFIDÉLITÉ
qu'	Pr	QUE
il	Pp	IL
présupposait	Vvc	PRÉSUPPOSER
en	S	EN
lui	Pp	IL
.	Fs	.
4.	Pt	@ord@
L'	Vvc	L'
ami	Nc	AMI
de	S	DE
Camille	Nc	Camille
restant	Ga	RESTER
avec	S	AVEC
Fabie	Nc	Fabie
éclaircit	Vvc	ÉCLAIRCIR
la	Da	LE
vérité	Nc	VÉRITÉ
des	S+Da	DE+LE|DE+LES
choses	Nc	CHOSE
,	Fw	,
et	Cc	ET
lui	Pp	IL
représente	Vvc	REPRÉSENTER
que	Cs	QUE
l'	Da	LE
amour	Nc	AMOUR
qu'	Pr	QUE
il	Pp	IL
avait	Vuc	AVOIR
,	Fw	,
était	Vuc	ÊTRE
chez	S	CHEZ
les	Da	LE
ennemis	Nc	ENNEMI
,	Fw	,
et	Cc	ET
non	Rg	NON
pour	S	POUR
les	Da	LE
ennemis	Nc	ENNEMI
,	Fw	,
puisqu'il	Cs	puisqu'il
ne	Rp	NE
s'	Pp	SE
y	Pp	Y
rendait	Vvc	RENDRE
tous	Di	TOUT
les	Da	LE
soirs	Nc	SOIR
,	Fw	,
que	Cs	QUE
pour	S	POUR
y	Pp	Y
voir	Vvn	VOIR
une	Dn	UN
fille	Nc	FILLE
qu'	Pr	QUE
il	Pp	IL
aimait	Vvc	AIMER
.	Fs	.
5.	Pt	@ord@
Fabie	Vvc	Fabie
reste	Nc	RESTE
avec	S	AVEC
inquiétude	Nc	INQUIÉTUDE
et	Cc	ET
considérant	Ga	CONSIDÉRER
ce	Pd	CE
que	Pr	QUE
peut	Vvc	POUVOIR
la	Da	LE
douceur	Nc	DOUCEUR
sur	S	SUR
l'	Da	LE
esprit	Nc	ESPRIT
qui	Pr	QUI
chérissant	Ga	CHÉRIR
l'	Da	LE
honneur	Nc	HONNEUR
s'	Pp	SE
est	Vuc	ÊTRE
laissé	Ge	LAISSER
surprendre	Vvn	SURPRENDRE
à	S	À
quelque	Di	QUELQUE
légère	Ag	LÉGER
passion	Nc	PASSION
,	Fw	,
il	Pp	IL
s'	Pp	SE
éclaircit	Vvc	ÉCLAIRCIR
des	Dn	UN
choses	Nc	CHOSE
et	Cc	ET
penche	Vvc	PENCHER
ensuite	Rg	ENSUITE
du	S+Da	DE+LE
côté	Nc	CÔTÉ
de	S	DE
la	Da	LE
clémence	Nc	CLÉMENCE
.	Fs	.
6.	Dt	@ord@
Camille	Nc	Camille
étant	Ga	ÊTRE
après	Rg	APRÈS
amené	Ge	AMENER
devant	S	DEVANT
Fabie	Vvc	Fabie
et	Cc	ET
lui	Pp	IL
demandant	Ga	DEMANDER
pardon	Nc	PARDON
de	S	DE
quelques	Di	QUELQUE
paroles	Nc	PAROLE
libres	Ag	LIBRE
qu'	Pr	QUE
il	Pp	IL
s'	Pp	SE
état	Nc	ÉTAT
émancipé	Ge	ÉMANCIPER
de	S	DE
lui	Pp	IL
répartir	Vvn	RÉPARTIR
,	Fw	,
obtint	Vvc	OBTENIR
enfin	Rg	ENFIN
le	Da	LE
pardon	Nc	PARDON
de	S	DE
sa	Ds	SON
faute	Nc	FAUTE
,	Fw	,
et	Cc	ET
reçoit	Vvc	RECEVOIR
de	S	DE
la	Da	LE
main	Nc	MAIN
de	S	DE
Fabie	Vvc	Fabie
la	Da	LE
fille	Nc	FILLE
qu'	Pr	QUE
il	Pp	IL
aimait	Vvc	AIMER
,	Fw	,
ce	Pd	CE
qui	Pr	QUI
le	Pp	IL
comblant	Ga	COMBLER
de	S	DE
faveur	Nc	FAVEUR
et	Cc	ET
de	S	DE
grâce	Nc	GRÂCE
,	Fw	,
l'	Pp	IL
oblige	Vvc	OBLIGER
ensuite	Rg	ENSUITE
de	S	DE
s'	Pp	SE
attacher	Vvn	ATTACHER
d'	S	DE
affection	Nc	AFFECTION
à	S	À
Fabie	Nc	Fabie
et	Cc	ET
de	S	DE
rentrer	Vvn	RENTRER
pour	S	POUR
